url,brand,modele,name_pro,carrosserie,energie,etat_vehicule,transmission,controle_technique,couleur_interieur,type_peinture_carrosserie,Marque,all_city,code_region,nom_region,numero_departement,nom_departement,nom_commune,latitude,longitude,is_pro,date,pneus_hiver,barres_de_toit,premiere_main,non_fumeur,stationne_dans_garage,sous_garantie_constructeur,attelage,sous_garantie_autre_que_constructeur,cons_mixte_l_by_100km,emissions_co2_g_by_km,kilometrage_km,nb_portes,hayon,nb_places,prix_euros,puissance_fiscale_cv,puissance_reelle_ch,garantie_mecanique_mois,abs,esp,regulateur_vitesse,asr,alarme_antivol,direction_assistee,banquette_ar,radio_cd,fermeture_centralisee,vitres_electriques,allumage_auto_feux,peinture_metallisee,retroviseurs_electriques,roues_alliage_léger,fap,postal_codes
https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1228113808A1KVVONIQAS,Nissan,Qashqai,NISSAN RONCQ - AUTOSPHERE,4x4 - SUV,Diesel,NA,Automatique,NA,NA,NA,NA,Roncq,31,Nord-Pas-de-Calais,59,Nord,Roncq,5075,3116667,1,2018-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9900,4,1,5,30990,7,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59223
https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1228539310A1KVVORECLI,Renault,Clio,RENAULT LOMME - AUTOSPHERE,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,Lomme,NA,NA,NA,NA,NA,NA,NA,1,2018-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,1,5,14490,4,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59160
https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1228492114A1KVVOREMEG,Renault,Mégane,RENAULT LOMME - AUTOSPHERE,Berline,Essence,NA,Automatique,NA,NA,NA,NA,Lomme,NA,NA,NA,NA,NA,NA,NA,1,2018-06-01,NA,NA,NA,NA,NA,NA,NA,NA,6.0,134,2500,4,1,5,25990,11,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59160
https://www.paruvendu.fr/a/voiture-occasion/renault/koleos/1229255542A1KVVOREKOL,Renault,Koleos,RENAULT LOMME - AUTOSPHERE,4x4 - SUV,Diesel,NA,Manuelle,NA,NA,NA,NA,Lomme,NA,NA,NA,NA,NA,NA,NA,1,2018-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,1,5,30490,7,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59160
https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1229703059A1KVVOFI500,Fiat,500,AUTO FRANCE,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2018-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,NA,12990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93330
https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1229703058A1KVVOFI500,Fiat,500,AUTO FRANCE,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2018-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,NA,12990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93330
https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1229703062A1KVVOFI500,Fiat,500,AUTO FRANCE,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2018-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,NA,13790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93330
https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1228295947A1KVVOCIC3,Citroën,C3,CITROEN CIVRAY - AUTOSPHERE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Civray,54,Poitou-Charentes,86,Vienne,Civray,4615,3,1,2017-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11890,4,1,5,13690,5,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86400
https://www.paruvendu.fr/a/voiture-occasion/citroen/c3-aircross/1229790350A1KVVOCIC3A,Citroën,C3 Aircross,CITROEN CIVRAY - AUTOSPHERE,4x4 - SUV,Essence,NA,Manuelle,NA,NA,NA,NA,Civray,54,Poitou-Charentes,86,Vienne,Civray,4615,3,1,2018-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12890,4,1,5,16990,4,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86400
https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1229790349A1KVVOCIC3,Citroën,C3,CITROEN CIVRAY - AUTOSPHERE,Berline,Essence,NA,Automatique,NA,NA,NA,NA,Civray,54,Poitou-Charentes,86,Vienne,Civray,4615,3,1,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18412,4,1,5,17290,6,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86400
https://www.paruvendu.fr/a/voiture-occasion/citroen/c3-aircross/1229790351A1KVVOCIC3A,Citroën,C3 Aircross,CITROEN CIVRAY - AUTOSPHERE,4x4 - SUV,Diesel,NA,Manuelle,NA,NA,NA,NA,Civray,54,Poitou-Charentes,86,Vienne,Civray,4615,3,1,2018-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3886,4,1,5,19990,5,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86400
https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-c/1229703172A1KVVOMEC,Mercedes,Classe C,DKL NEGOCES - FLAUBERT OCCASIONS,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2009-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162556,4,0,NA,12990,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63000
https://www.paruvendu.fr/a/voiture-occasion/bmw/x1/1228310444A1KVVOBMX1,BMW,X1,DKL NEGOCES - FLAUBERT OCCASIONS,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2011-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132000,4,1,NA,12990,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63000
https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1229701174A1KVVORECAP,Renault,Captur,RENAULT CHAUNY - AUTOSPHERE,4x4 - SUV,Diesel,NA,Manuelle,NA,NA,NA,NA,Chauny,22,Picardie,02,Aisne,Chauny,49616667,3216667,1,2017-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38222,4,1,5,14790,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02300
https://www.paruvendu.fr/a/voiture-occasion/bmw/x3/1227591007A1KVVOBMX3,BMW,X3,DKL NEGOCES - FLAUBERT OCCASIONS,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2014-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96953,4,1,NA,19900,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63000
https://www.paruvendu.fr/a/voiture-occasion/renault/kadjar/1228539303A1KVVOREKAD,Renault,Kadjar,RENAULT CHAUNY - AUTOSPHERE,4x4 - SUV,Diesel,NA,Manuelle,NA,NA,NA,NA,Chauny,22,Picardie,02,Aisne,Chauny,49616667,3216667,1,2017-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17600,4,1,5,20990,5,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02300
https://www.paruvendu.fr/a/voiture-occasion/renault/kadjar/1229701175A1KVVOREKAD,Renault,Kadjar,RENAULT CHAUNY - AUTOSPHERE,4x4 - SUV,Diesel,NA,Manuelle,NA,NA,NA,NA,Chauny,22,Picardie,02,Aisne,Chauny,49616667,3216667,1,2017-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14303,4,1,5,21890,5,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02300
https://www.paruvendu.fr/a/voiture-occasion/audi/q3/1229430181A1KVVOAUQ3,Audi,Q3,DKL NEGOCES - FLAUBERT OCCASIONS,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2015-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34400,4,1,NA,28900,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63000
https://www.paruvendu.fr/a/voiture-occasion/opel/corsa/1229701133A1KVVOOPCOR,Opel,Corsa,OPEL ORLEANS - AUTOSPHERE,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,La Chapelle-Saint-Mesmin,24,Centre,45,Loiret,La Chapelle-Saint-Mesmin,47883333,1833333,1,2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33627,4,1,5,9990,5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45380
https://www.paruvendu.fr/a/voiture-occasion/opel/corsa/1229701134A1KVVOOPCOR,Opel,Corsa,OPEL ORLEANS - AUTOSPHERE,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,La Chapelle-Saint-Mesmin,24,Centre,45,Loiret,La Chapelle-Saint-Mesmin,47883333,1833333,1,2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28082,4,1,5,10490,5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45380
https://www.paruvendu.fr/a/voiture-occasion/opel/corsa/1229701135A1KVVOOPCOR,Opel,Corsa,OPEL ORLEANS - AUTOSPHERE,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,La Chapelle-Saint-Mesmin,24,Centre,45,Loiret,La Chapelle-Saint-Mesmin,47883333,1833333,1,2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22993,4,1,5,10490,5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45380
https://www.paruvendu.fr/a/voiture-occasion/opel/corsa/1229435442A1KVVOOPCOR,Opel,Corsa,OPEL ORLEANS - AUTOSPHERE,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,La Chapelle-Saint-Mesmin,24,Centre,45,Loiret,La Chapelle-Saint-Mesmin,47883333,1833333,1,2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23157,4,1,5,10490,5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45380
https://www.paruvendu.fr/a/voiture-occasion/opel/astra/1229429030A1KVVOOPAST,Opel,Astra,OPEL ORLEANS - AUTOSPHERE,Break,Essence,NA,Automatique,NA,NA,NA,NA,La Chapelle-Saint-Mesmin,24,Centre,45,Loiret,La Chapelle-Saint-Mesmin,47883333,1833333,1,2017-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21441,4,1,5,18290,8,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45380
https://www.paruvendu.fr/a/voiture-occasion/nissan/juke/1229701069A1KVVONIJUK,Nissan,Juke,NISSAN LOMME - AUTOSPHERE,4x4 - SUV,Diesel,NA,Manuelle,NA,NA,NA,NA,Lomme,NA,NA,NA,NA,NA,NA,NA,1,2017-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11999,4,1,5,16990,5,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59160
https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1229675728A1KVVONIQAS,Nissan,Qashqai,NISSAN LOMME - AUTOSPHERE,4x4 - SUV,Diesel,NA,Manuelle,NA,NA,NA,NA,Lomme,NA,NA,NA,NA,NA,NA,NA,1,2018-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,4,1,5,24990,6,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59160
https://www.paruvendu.fr/a/voiture-occasion/renault/koleos/1228975805A1KVVOREKOL,Renault,Koleos,RENAULT TROYES - AUTOSPHERE,4x4 - SUV,Diesel,NA,Automatique,NA,NA,NA,NA,Troyes,21,Champagne-Ardenne,10,Aube,Troyes,483,4083333,1,2018-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,1,5,33173,10,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000
https://www.paruvendu.fr/a/voiture-occasion/renault/scenic/1228999870A1KVVORESCE,Renault,Scénic,RENAULT SAINT OMER - AUTOSPHERE,Monospace,Diesel,NA,Manuelle,NA,NA,NA,NA,Longuenesse,31,Nord-Pas-de-Calais,62,Pas-de-Calais,Longuenesse,50733333,2233333,1,2015-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86334,4,1,5,12390,5,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62219
https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1229052621A1KVVOREMEG,Renault,Mégane,RENAULT SAINT OMER - AUTOSPHERE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Longuenesse,31,Nord-Pas-de-Calais,62,Pas-de-Calais,Longuenesse,50733333,2233333,1,2018-02-01,NA,NA,NA,NA,NA,NA,NA,NA,4.0,105,11650,4,1,5,26145,6,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62219
https://www.paruvendu.fr/a/voiture-occasion/renault/kadjar/1229052624A1KVVOREKAD,Renault,Kadjar,RENAULT SAINT OMER - AUTOSPHERE,4x4 - SUV,Diesel,NA,Manuelle,NA,NA,NA,NA,Longuenesse,31,Nord-Pas-de-Calais,62,Pas-de-Calais,Longuenesse,50733333,2233333,1,2018-04-01,NA,NA,NA,NA,NA,NA,NA,NA,3.9,103,10480,4,1,5,26536,5,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62219
https://www.paruvendu.fr/a/voiture-occasion/renault/scenic/1229052622A1KVVORESCE,Renault,Scénic,RENAULT SAINT OMER - AUTOSPHERE,Monospace,Diesel,NA,Manuelle,NA,NA,NA,NA,Longuenesse,31,Nord-Pas-de-Calais,62,Pas-de-Calais,Longuenesse,50733333,2233333,1,2018-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,4,1,5,27726,5,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62219
https://www.paruvendu.fr/a/voiture-occasion/nissan/juke/1229963387A1KVVONIJUK,Nissan,Juke,AUTO PHS,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2011-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130000,4,1,NA,9490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44700
https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1229079346A1KVVOCIC4P,Citroën,C4 Picasso,AUTO PHS,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2014-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131000,4,1,NA,11990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44700
https://www.paruvendu.fr/a/voiture-occasion/audi/a1/1228534363A1KVVOAUA1,Audi,A1,AUDI POITIERS - AUTOSPHERE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Poitiers,54,Poitou-Charentes,86,Vienne,Poitiers,46583333,333333,1,2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9883,4,1,4,18490,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000
https://www.paruvendu.fr/a/voiture-occasion/audi/q2/1229683766A1KVVOAUQ2,Audi,Q2,AUDI POITIERS - AUTOSPHERE,4x4 - SUV,Essence,NA,Manuelle,NA,NA,NA,NA,Poitiers,54,Poitou-Charentes,86,Vienne,Poitiers,46583333,333333,1,2018-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,1,5,29490,8,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000
https://www.paruvendu.fr/a/voiture-occasion/audi/a6/1229021622A1KVVOAUA6,Audi,A6,AUDI POITIERS - AUTOSPHERE,Break,Diesel,NA,Automatique,NA,NA,NA,NA,Poitiers,54,Poitou-Charentes,86,Vienne,Poitiers,46583333,333333,1,2018-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4400,4,1,5,59990,11,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000
https://www.paruvendu.fr/a/voiture-occasion/audi/a6/1227884762A1KVVOAUA6,Audi,A6,AUDI POITIERS - AUTOSPHERE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Poitiers,54,Poitou-Charentes,86,Vienne,Poitiers,46583333,333333,1,2018-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,4,0,5,69990,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000
https://www.paruvendu.fr/a/voiture-occasion/porsche/930-turbo/1229963386A1KVVOPO930,Porsche,"911, Essence, 1980, 130000 &euro;",AUTO PHS,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,1980-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41154,2,0,NA,130000,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44700
https://www.paruvendu.fr/a/voiture-occasion/toyota/yaris/1226321427A1KVVOTOYAR,Toyota,Yaris,SN FORNES,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2012-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152000,2,1,NA,5990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29000
https://www.paruvendu.fr/a/voiture-occasion/peugeot/308-sw/1225279607A1KVVOPE8SW,Peugeot,308 SW,SN FORNES,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2011-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123345,4,1,NA,7990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29000
https://www.paruvendu.fr/a/voiture-occasion/volkswagen/touran/1229963547A1KVVOVWTOU,Volkswagen,Touran,SN FORNES,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2010-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97900,4,1,NA,10900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29000
https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1229963064A1KVVOBMS1,BMW,Série 1,VOTREAUTO.FR,Berline,Diesel,NA,Automatique,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2014-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130200,2,1,NA,13800,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59223
https://www.paruvendu.fr/a/voiture-occasion/renault/megane-classic/1225334278A1KVVOREGCL,Renault,Mégane Classic,VOTREAUTO.FR,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2016-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9850,4,1,NA,15499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59223
https://www.paruvendu.fr/a/voiture-occasion/renault/koleos/1228825077A1KVVOREKOL,Renault,Koleos,RENAULT LENS - AUTOSPHERE,4x4 - SUV,Diesel,NA,Manuelle,NA,NA,NA,NA,Loison-sous-Lens,31,Nord-Pas-de-Calais,62,Pas-de-Calais,Loison-sous-Lens,50433333,2866667,1,2018-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,1,5,26990,7,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62218
https://www.paruvendu.fr/a/voiture-occasion/audi/a6/1227435641A1KVVOAUA6,Audi,A6,VOTREAUTO.FR,Break,Diesel,NA,Automatique,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2013-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70900,4,1,NA,34300,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59223
https://www.paruvendu.fr/a/voiture-occasion/audi/a5/1229963071A1KVVOAUA5,Audi,A5,VOTREAUTO.FR,Berline,Diesel,NA,Automatique,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2016-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25500,2,0,NA,41400,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59223
https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1229675859A1KVVORECAP,Renault,Captur,RENAULT VITRY - AUTOSPHERE,4x4 - SUV,Diesel,NA,Manuelle,NA,NA,NA,NA,Vitry-sur-Seine,11,Île-de-France,94,Val-de-Marne,Vitry-sur-Seine,48783333,24,1,2017-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18642,4,1,5,14900,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94400
https://www.paruvendu.fr/a/voiture-occasion/renault/grand-scenic-iii/1228656051A1KVVOREGS3,Renault,Grand Scénic III,RENAULT VITRY - AUTOSPHERE,Monospace,Diesel,NA,Manuelle,NA,NA,NA,NA,Vitry-sur-Seine,11,Île-de-France,94,Val-de-Marne,Vitry-sur-Seine,48783333,24,1,2018-06-01,NA,NA,NA,NA,NA,NA,NA,NA,4.6,119,10,4,1,5,24600,7,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94400
https://www.paruvendu.fr/a/voiture-occasion/renault/talisman/1228656049A1KVVORETAL,Renault,Talisman,RENAULT VITRY - AUTOSPHERE,Berline,Diesel,NA,Automatique,NA,NA,NA,NA,Vitry-sur-Seine,11,Île-de-France,94,Val-de-Marne,Vitry-sur-Seine,48783333,24,1,2018-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,0,5,32990,8,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94400
https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1228426638A1KVVOREMEG,Renault,Mégane,RENAULT THONON - AUTOSPHERE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Thonon-les-Bains,82,Rhône-Alpes,74,Haute-Savoie,Thonon-les-Bains,46366667,6483333,1,2017-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19174,4,1,5,18490,6,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74200
https://www.paruvendu.fr/a/voiture-occasion/renault/scenic-iii/1228656549A1KVVORESC3,Renault,Scénic III,JD CONTACT AUTOMOBILES,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2009-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231000,4,1,NA,3490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69490
https://www.paruvendu.fr/a/voiture-occasion/renault/clio-ii/1229402703A1KVVORECL2,Renault,Clio II,JD CONTACT AUTOMOBILES,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2004-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82670,4,1,NA,3799,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69490
https://www.paruvendu.fr/a/voiture-occasion/citroen/c2/1229017644A1KVVOCIC2,Citroën,C2,JD CONTACT AUTOMOBILES,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2007-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97800,2,1,NA,3500,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69490
https://www.paruvendu.fr/a/voiture-occasion/peugeot/206/1229377197A1KVVOPE206,Peugeot,206,JD CONTACT AUTOMOBILES,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2011-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158500,2,1,NA,3900,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69490
https://www.paruvendu.fr/a/voiture-occasion/peugeot/308-sw/1229618905A1KVVOPE8SW,Peugeot,308 SW,SAS RYCKWAERT,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,FRANCE,NA,NA,NA,NA,NA,NA,NA,1,2013-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151902,4,1,NA,7980,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93480
https://www.paruvendu.fr/a/voiture-occasion/skoda/octavia/1226915293A1KVVOSKOCT,Skoda,Octavia,SEAT RENNES - AUTOSPHERE,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,Vezin-le-Coquet,53,Bretagne,35,Ille-et-Vilaine,Vezin-le-Coquet,48116667,-175,1,2015-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106742,4,1,5,11990,5,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35132
